21-06-2019 00:26,ONGC-DEL,202.54.250.39,51100,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,51110,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,51440,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,51450,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,39050,208.73.210.202,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,122.252.254.37,39068,208.73.210.202,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,122.252.254.37,49726,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,55000,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,122.252.245.134,36827,23.236.62.147,443,8152,7,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,122.252.245.134,36827,23.236.62.147,443,320,1,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,122.252.245.134,36827,23.236.62.147,443,320,1,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,33040,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,33414,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,52932,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,52956,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,122.252.254.37,53290,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,122.252.254.37,53292,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,36728,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 00:26,ONGC-DEL,202.54.250.39,36740,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 00:27,ONGC-DEL,202.54.250.39,33598,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:27,ONGC-DEL,122.252.254.37,51690,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:27,ONGC-DEL,202.54.250.39,33540,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:27,ONGC-DEL,202.54.250.39,33544,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:27,ONGC-DEL,202.54.250.39,37478,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:27,ONGC-DEL,202.54.250.39,50308,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:27,ONGC-DEL,122.252.254.37,55946,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:27,ONGC-DEL,122.252.245.134,37879,23.20.239.12,80,4736,3,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 00:27,ONGC-DEL,122.252.254.37,53532,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,41712,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,53864,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,202.54.250.39,53868,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,53870,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,202.54.250.39,53880,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,202.54.250.39,54200,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,202.54.250.39,41512,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,202.54.250.39,36242,208.73.210.202,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,52794,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,52878,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,39568,45.33.2.79,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,39524,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,202.54.250.39,39526,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,39528,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,39538,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,55706,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,56046,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,202.54.250.39,56048,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,36198,69.162.80.55,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:41,ONGC-DEL,202.54.250.39,58494,81.171.22.4,25,1920,4,0.5,0.5,0.5,0.8,1,0.685,0
21-06-2019 01:41,ONGC-DEL,122.252.254.37,36702,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 01:42,ONGC-DEL,202.54.250.39,58536,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:42,ONGC-DEL,202.54.250.39,58662,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:42,ONGC-DEL,122.252.245.134,36329,23.236.62.147,443,8152,7,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:42,ONGC-DEL,122.252.245.134,36329,23.236.62.147,443,320,1,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:42,ONGC-DEL,122.252.245.134,36329,23.236.62.147,443,320,1,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:42,ONGC-DEL,202.54.250.39,56300,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:42,ONGC-DEL,122.252.254.37,56304,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 01:42,ONGC-DEL,122.252.254.37,40240,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 01:42,ONGC-DEL,202.54.250.39,40246,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,55272,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,202.54.250.39,55274,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,55564,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,55572,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,202.54.250.39,37494,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,40928,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,202.54.250.39,53886,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,41038,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,59168,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,202.54.250.39,59436,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.245.134,41022,23.20.239.12,80,1920,4,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,202.54.250.39,57110,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,57114,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,202.54.250.39,57126,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,57412,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,57414,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,59904,81.171.22.4,25,1920,4,0.5,0.5,0.5,0.8,1,0.685,0
21-06-2019 02:56,ONGC-DEL,202.54.250.39,40874,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 02:56,ONGC-DEL,122.252.254.37,40888,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 02:57,ONGC-DEL,122.252.254.37,55660,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:57,ONGC-DEL,202.54.250.39,37868,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:57,ONGC-DEL,202.54.250.39,43336,208.73.210.217,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:57,ONGC-DEL,122.252.254.37,54440,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 02:57,ONGC-DEL,202.54.250.39,37804,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 02:57,ONGC-DEL,202.54.250.39,37858,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 02:57,ONGC-DEL,202.54.250.39,37878,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 02:57,ONGC-DEL,202.54.250.39,41262,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 02:57,ONGC-DEL,122.252.254.37,41280,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 04:11,ONGC-DEL,202.54.250.39,40008,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,202.54.250.39,40022,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,40024,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,202.54.250.39,54346,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,0.8,0.495,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,54348,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,39812,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,39860,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,41900,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,36006,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,202.54.250.39,52936,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,52938,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,37108,45.33.23.183,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,202.54.250.39,35914,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,36032,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,202.54.250.39,37040,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,55916,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,55920,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,202.54.250.39,56182,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,56184,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,56186,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:11,ONGC-DEL,122.252.254.37,39700,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 04:12,ONGC-DEL,202.54.250.39,54782,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:12,ONGC-DEL,202.54.250.39,54788,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:12,ONGC-DEL,122.252.254.37,54792,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:12,ONGC-DEL,122.252.254.37,41734,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:12,ONGC-DEL,202.54.250.39,58884,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:12,ONGC-DEL,122.252.254.37,59754,208.73.211.177,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:12,ONGC-DEL,202.54.250.39,42528,81.171.22.5,25,1920,4,0.5,0.5,0.5,0.8,1,0.685,0
21-06-2019 04:12,ONGC-DEL,202.54.250.39,36684,23.20.239.12,25,1920,4,1,0.5,1,0.1,1,0.82,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,33180,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,40662,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,202.54.250.39,58478,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,59450,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,59456,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,202.54.250.39,59460,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,35312,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,40682,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,202.54.250.39,41402,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,45032,208.73.210.202,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,57096,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,202.54.250.39,57098,208.73.211.165,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.245.134,40581,23.20.239.12,80,4616,3,1,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:15,ONGC-DEL,122.252.254.37,60316,52.4.209.250,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:16,ONGC-DEL,122.252.254.37,33964,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:16,ONGC-DEL,202.54.250.39,33978,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:16,ONGC-DEL,122.252.254.37,33980,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:16,ONGC-DEL,122.252.254.37,60196,18.213.250.117,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:16,ONGC-DEL,122.252.254.37,35898,18.215.128.143,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:16,ONGC-DEL,202.54.250.39,46522,208.73.210.202,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:16,ONGC-DEL,202.54.250.39,47694,208.73.210.217,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
21-06-2019 04:16,ONGC-DEL,202.54.250.39,48438,208.73.210.217,25,1920,4,0.5,0.5,0.5,0.1,1,0.545,0
